user_id,user_name,date,text,tweet_id,is_reply,replies,retweets,quotes,cleaned_text,cluster_number,cluster_name,topic_number,topic_name
72579390,innoget,Sat Apr 18 10:19:09 +0000 2015,Innoget supporting the event Open Now Innovation powered by B2BEurope @WINOVC in #London on June 4th #OpenInnoEU http://t.co/qjIuMlRDl0,589372588536815616,False,0,1,0,support event open innovation power beurope london june open inno,0,Innovation Exploration,3,Business & Industry Innovation
72579390,innoget,Sat Apr 18 07:05:12 +0000 2015,Innoget's site updated. Check out the new web version for selling and buying #technologies and knowledge http://t.co/nDum724sjN #OpenInnoEU,589323779035267072,False,0,0,0,site update new web version sell buying technology knowledge open inno,1,Challenges and Solutions,2,Research Updates
72579390,innoget,Sat Apr 18 05:56:05 +0000 2015,"Enforcement of #IP rights is important for encouraging #innovation, creation and tech development http://t.co/iOrcnDE84x #InnovaEU",589306382660333568,False,0,1,0,enforcement right important encourage innovation creation tech development innova,0,Innovation Exploration,3,Business & Industry Innovation
72579390,innoget,Sat Apr 18 02:57:16 +0000 2015,Better intellectual property values luring Indian startups abroad http://t.co/GTiEXXJ7EW #IP,589261382278852609,False,0,0,0,well intellectual property value lure indian startup abroad,1,Challenges and Solutions,2,Research Updates
72579390,innoget,Fri Apr 17 23:59:01 +0000 2015,Innoget and Novare close an agreement to commercialize in Brazil - Innoget Blog http://t.co/k0fmglcvHE,589216526944886784,False,0,0,0,novare close agreement commercialize brazil,1,Challenges and Solutions,3,Business & Industry Innovation
72579390,innoget,Fri Apr 17 19:12:01 +0000 2015,Intellectual property in #3D printing: implications and solutions via Innoget Blog http://t.co/P0R9aznvT5 #IP #InnovaUK,589144299071270912,False,0,0,0,intellectual property printing implication solution via innova,1,Challenges and Solutions,2,Research Updates
819883602,IN_PART,Tue Jun 13 08:10:01 +0000 2023,"📝New blog

Only 5% of #rarediseases have licensed treatments despite affecting 1 in 17 people in the UK. 

To learn more about why we chose rare diseases for our next Global Challenge, mobilising industry-university collaboration, read our new editorial. https://t.co/ocXpYHeqhw",1668531155392503808,False,0,0,0,new raredisease license treatment despite affect people choose rare disease global challenge mobilise industry university collaboration new editorial,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Mon Jun 12 08:10:03 +0000 2023,"There’s still time to submit a proposal to @AstraZeneca’s R&amp;D Postdoctoral Challenge! The once-in-a-career opportunity is open internationally to early-career scientists to pursue and develop their pioneering research idea. 

https://t.co/Lc46MEs4M5 https://t.co/QKtqdbu8fw",1668168772799148035,False,0,0,0,still time submit proposal postdoctoral challenge career opportunity open internationally early career scientist pursue develop pioneer research idea,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Fri Jun 09 08:10:01 +0000 2023,"We’re excited to have @UofNorthDakota join us on IN-PART to share their latest research and innovations.

Check out their portfolio: https://t.co/0041AA1fiY 

#techtransfer #researchcollaboration https://t.co/Jk9vSk36dq",1667081603187720192,False,0,0,0,excite part late research innovation portfolio techtransfer researchcollaboration,0,Innovation Exploration,3,Business & Industry Innovation
819883602,IN_PART,Fri Jun 09 07:35:02 +0000 2023,Today is the last chance to see us at #PrAConf23! We’ve had a great few days in Nottingham meeting everyone and looking forward to the next #techtransfer events https://t.co/FIjWLhUq8S,1667072796709605376,False,0,0,0,today last chance see conf great day nottingham meet everyone look forward techtransfer event,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Thu Jun 08 07:30:03 +0000 2023,We’re having a great time at #PrAConf23! Come and meet us at our stand to see how we can help you connect with industry partners and accelerate the commercialisation of research. https://t.co/OAR1lrd9A9,1666709154851848193,False,0,0,0,great time conf come meet stand see help connect industry partner accelerate commercialisation research,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Wed Jun 07 12:45:02 +0000 2023,We’re in Nottingham for #PrAConf23!! Catch up with Stephen and Sarah from our University team at the welcome reception this evening 🍹 https://t.co/NBa8LdF3xV,1666426035334705155,False,0,0,0,nottingham conf catch stephen sarah university welcome reception evening,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue Jun 06 12:45:04 +0000 2023,"We’re excited to meet everyone at #BIO2023 this week! We’re at booth #200 with Inova, make sure you come and say hi 👋 https://t.co/7Of1FTYB3y",1666063656470151170,False,0,0,0,excited meet everyone week booth inova make sure come say,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue Jun 06 11:01:59 +0000 2023,"We’ve added a new partnering event to our rare disease series! On 27/06, 4pm (BST) we’re hosting Global Genes to hear how to partner through their RARE-X platform, designed to aid collaboration around rare disease research. Click below to learn more. 

https://t.co/g67qMUuoWz",1666037713395384320,False,0,0,0,add new partnering event rare disease series bst host global gene hear partner rare platform design aid collaboration around rare disease research,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Fri Jun 02 12:45:00 +0000 2023,"Over 300 million people are living with #rarediseases worldwide. With potentially fatal symptoms and a lack of effective treatments, developing new therapies for rare disorders is a priority for our biopharma network.

Read more in our new editorial👇
https://t.co/ocXpYHeqhw",1664614088087879682,False,0,0,0,million people live raredisease worldwide potentially fatal symptom lack effective treatment develop new therapy rare disorder priority biopharma network new editorial,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Fri Jun 02 08:10:02 +0000 2023,"We are giving a warm welcome to the #techtransfer team at the @GSU_Research, who have joined IN-PART to share their latest research.

Check out their innovations here: https://t.co/Yd2IbKEZqP https://t.co/hE3vG1DMcP",1664544890347302913,False,0,0,0,give warm welcome techtransfer join part late research innovation,0,Innovation Exploration,3,Business & Industry Innovation
819883602,IN_PART,Thu Jun 01 08:10:02 +0000 2023,"Did you know we run introduction sessions for new users? During these sessions, your Account Manager will review the platform features with you and discuss the best ways to work with your office so you can make the most of your subscription

Read more: https://t.co/lFkru4aHEx https://t.co/8YSDqbvaNu",1664182505027584001,False,0,0,0,know run introduction session new user session account manager review platform feature discuss good way work office make subscription,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Wed May 31 04:00:21 +0000 2023,"🚨Last call to partner with @MTPA_US! We’re live at 10am (BST) this morning for the first of four virtual partnering events in relation to rare diseases research. If you haven’t already secured your place at this event, you can do so here → https://t.co/2AWdu3CPLd https://t.co/Q7hhMpSa1l",1663757279450079236,False,0,0,0,last partner live bst morning first four virtual partnering event relation rare disease research already secure place event,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue May 30 08:10:03 +0000 2023,"There’s a month left to apply for @AstraZeneca’s R&amp;D Postdoctoral Challenge! If you have an idea for an innovative research project, you can submit your proposal through Discover: https://t.co/Lc46MEs4M5 https://t.co/wmnTDB5VTn",1663457731141877760,False,0,0,0,month leave apply postdoctoral challenge idea innovative research project submit proposal,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Fri May 26 09:01:47 +0000 2023,"We recently welcomed the #techtransfer team at the @QIMRBerghofer to IN-PART to share their latest university research and innovations.

Check out their portfolio: https://t.co/XfT1DnXr9f https://t.co/Xks0cxCbTP",1662021199994535937,False,0,0,0,recently welcome techtransfer part late university research innovation portfolio,0,Innovation Exploration,3,Business & Industry Innovation
819883602,IN_PART,Fri May 26 07:01:06 +0000 2023,"Today is the last chance to see us at #astpAC23! We’ve had a great few days in Tallinn meeting everyone and looking forward to the next #techtransfer events 

#astp4kt https://t.co/OTeto1jY4P",1661990830519844864,False,0,0,0,today last chance see great day tallinn meet everyone look forward techtransfer event astp,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Thu May 25 19:30:00 +0000 2023,"Check out our latest editorial, where we introduce our next Global Challenge campaign, which will aim to mobilise the R&amp;D ecosystem to accelerate the development of #raredisease therapies and diagnostic tools.

https://t.co/ocXpYHeqhw

📅Submissions open next Tuesday 30th May.",1661816909006864385,False,0,0,0,late editorial introduce global challenge campaign aim mobilise ecosystem accelerate development raredisease therapie diagnostic tool submission open tuesday may,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Thu May 25 11:44:01 +0000 2023,"We’re at #BIO2023 in Boston on 5-9th June, where you can meet with our Head of Business Development for Discover, Nick Spirit, and Co-founder, Patrick Speedie to discuss how IN-PART can help you with access to innovative technologies and #techtransfer opportunities. https://t.co/PtMbvzOKF2",1661699638955474944,False,0,0,0,boston june meet head business development nick spirit founder patrick speedie discuss part help access innovative technology techtransfer opportunity,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Thu May 25 08:10:01 +0000 2023,"Are you looking for a new career? We're searching for people to join us in our mission to simplify the intial connection between academia and industry! With open positions across multiple teams working with the latest research we have a role for you 💻 

https://t.co/Z3PvGwaMEq https://t.co/hH1UqnIV17",1661645782389256192,False,0,0,0,look new career search people mission simplify intial connection academia industry open position across multiple team work late research role,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Thu May 25 07:00:09 +0000 2023,"We’re having a great time at #astpAC23! Drop by our stand to see how we can help you connect with industry partners and accelerate the commercialisation of research. 

Our Head of BD for Connect will be speaking at the Knowledge Stock Exchange 13:30-15:30, don't miss it! https://t.co/shf7JTTKKS",1661628200546451457,False,0,0,0,great time drop stand see help connect industry partner accelerate commercialisation research head connect speak knowledge stock exchange miss,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Wed May 24 12:45:01 +0000 2023,"📅 Our virtual partnering events with industry start next week! On Wednesday 31st May, 10am (BST) we’ll be live with @MTPA_US  to hear about the company's rare disease R&amp;D priorities, as well as their preferred approach to partnering. Save your place → https://t.co/2AWdu3CPLd https://t.co/nvM4oqtId7",1661352601739198470,False,0,0,0,virtual partnering event industry start week wednesday may bst live hear company rare disease priority well prefer approach partnering save place,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Wed May 24 11:00:02 +0000 2023,"We’ve landed in Tallin! Can’t wait to see everyone at #astpAC23 

#astp4kt https://t.co/IZMhKv8tmu",1661326182258728962,False,0,0,0,land tallin wait see everyone astp,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue May 23 14:45:06 +0000 2023,"📢New Global Challenge announcement!

Our next Global Challenge campaign, launching in May 2023, will be seeking novel research and assets addressing the causes and treatment of #rarediseases, to share with our global industry R&amp;D network.

Find out more👇
https://t.co/ocXpYHeY74",1661020436015251456,False,0,0,0,new global challenge announcement global challenge campaign launching may seek novel research asset addressing cause treatment raredisease global industry network find,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Tue May 23 08:10:01 +0000 2023,Which universities were the most active in the immuno-oncology space? Download our latest white paper to find out and access to exclusive data insights from our Global Challenge campaign focussed on surfacing the next generation of immunotherapies → https://t.co/4o2NS12oBG https://t.co/TBq6eQX1Lh,1660921010302992389,False,0,0,0,university active immuno oncology space download late white paper find access exclusive datum insight global challenge campaign focusse surface generation immunotherapy,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Mon May 22 08:10:02 +0000 2023,"“As a first-time user of IN-PART, I really appreciated the personal touch of a 1:1 training session to ensure that I could not only navigate the platform but that I would get the most out of it - so much more useful than a generic webinar.”

Read more: https://t.co/lFkru4aHEx https://t.co/gP5nlWDLsr",1660558623171280899,False,0,0,0,first time user part really appreciate personal touch training session ensure could navigate platform would get much useful generic webinar,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Fri May 19 10:30:09 +0000 2023,"Our Discover campaign with @AstraZeneca is in progress! They are looking to hear from early-career scientists who want to join their scientific community and conduct research alongside their diverse group of expert scientists

View our website for info: https://t.co/Lc46MEs4M5 https://t.co/VTE5IrhS7E",1659506722740871168,False,0,0,0,campaign progress look hear early career scientist want scientific community conduct research alongside diverse group expert scientist website info,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Thu May 18 08:10:00 +0000 2023,"🔬New white paper - Immuno-oncology research trends: Surfacing the next generation of immunotherapies to treat solid tumour cancers. Provides analysis of our Global Challenge campaign, as well as the R&amp;D priorities of our campaign partners. Download here →https://t.co/4o2NS12oBG",1659109063819513859,False,0,0,0,new white paper immuno oncology research trend surface generation immunotherapy treat solid tumour cancer provide analysis global challenge campaign well priority campaign partner download,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Wed May 17 08:10:02 +0000 2023,"The #techtransfer team at University of Liverpool have spoken with us about their experience working with their Account Manager Kiran to discover the best way to integrate the platform into their existing processes.

Read more here: https://t.co/lFkru4aHEx https://t.co/rwpL7aIKEX",1658746683692392448,False,0,0,0,techtransfer university liverpool speak experience work account manager kiran good way integrate platform exist process,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue May 16 13:35:01 +0000 2023,Just one week until #astpAC23! We’d love to hear from you if you’re attending - you can book a meeting with one of our team or just drop by our stand! https://t.co/JxPnJkrhQ5,1658466081101496322,False,0,0,0,one week love hear attend book meet one drop stand,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue May 16 12:45:03 +0000 2023,"What rare disease research companies looking for? You can find out in our series of virtual partnering events with industry. Our line-up includes esteemed rare disease leaders 
@MTPA_US  @sanofi @ultragenyx @GenInception 

Reserve your place now → https://t.co/2AWdu3CPLd https://t.co/YpFtbD8oRx",1658453507073032195,False,0,0,0,rare disease research company look find series virtual partnering event industry line include esteem rare disease leader reserve place,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Thu May 11 12:29:00 +0000 2023,"🧬New virtual partnering events with industry! If you are working on rare disease research and assets, you won’t want to miss these events with R&amp;D expert from Mitsubishi Tanabe Pharma, Ultragenyx, General Inception &amp; Sanofi. Click below to find out more →https://t.co/2AWdu3CPLd",1656637529200754688,False,0,0,0,new virtual partnering event industry work rare disease research asset want miss event expert mitsubishi tanabe pharma ultragenyx general inception sanofi find,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Thu May 11 08:59:03 +0000 2023,"We’re excited to be working with @AstraZeneca on their R&amp;D Postdoctoral Challenge! The initiative provides a once-in-a-career opportunity for final-year MD and/or PhD students and Postdoctoral Researchers with novel research proposals. 

View and apply: https://t.co/Lc46MEs4M5 https://t.co/q1jG5vXPMD",1656584693716770817,False,0,0,0,excited work postdoctoral challenge initiative provide career opportunity final year phd student postdoctoral researcher novel research proposal apply,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Fri May 05 08:10:01 +0000 2023,"We’re thrilled to welcome the #techtransfer team at National Renewable Energy Laboratory, who have recently joined IN-PART. 

View their technology portfolio which includes algal derived polyurethane: https://t.co/iCpZ4hJhTF https://t.co/35W7tEPbGM",1654398025874173953,False,0,0,0,thrill welcome techtransfer national renewable energy laboratory recently join part technology portfolio include algal derive polyurethane,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Wed May 03 08:10:01 +0000 2023,"Our team are busy getting ready for #ASTP2023, preparing our exhibition stand, and connecting with attendees on the partnering app. Get in touch if you’ll be attending! #techtransfer https://t.co/08G84jLgRY",1653673249866231810,False,0,0,0,busy get ready prepare exhibition stand connect attendee partner app get touch attend techtransfer,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue May 02 08:10:01 +0000 2023,"The #techtransfer team at University of Liverpool have spoken with us about their experience working with their Account Manager Kiran to discover the best way to integrate the platform into their existing processes.

Read more here: https://t.co/cVLDp7qbZK",1653310862411571201,False,0,0,0,techtransfer university liverpool speak experience work account manager kiran good way integrate platform exist process,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Mon Apr 24 15:30:01 +0000 2023,New Discover campaign 🔎 @AstraZeneca is seeking proposals from outstanding early-career scientists for their R&amp;D Postdoctoral Challenge. They are looking for proposals that could transform the treatment of some of the world’s most complex diseases. https://t.co/TURojTNUAO https://t.co/bXdeHxso38,1650522489238200322,False,0,0,0,new campaign seek proposal outstanding early career scientist postdoctoral challenge look proposal could transform treatment world complex disease,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Fri Apr 21 12:47:45 +0000 2023,"Casual Friday meets dungarees 😎 

#dungareeday https://t.co/Xeh26w89XE",1649394492259147779,False,0,0,0,casual friday meet dungaree dungareeday,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Fri Apr 21 08:10:01 +0000 2023,"We are giving a warm welcome to the #techtransfer team at the Cincinnati Children's Hospital Medical Center, who have joined IN-PART to share their latest research.

Check out their innovations here: https://t.co/auBg1XbMK1 https://t.co/b8mLNZj7Aj",1649324598175977477,False,0,0,0,give warm welcome techtransfer cincinnati children hospital medical center join part late research innovation,0,Innovation Exploration,3,Business & Industry Innovation
819883602,IN_PART,Mon Apr 17 12:45:01 +0000 2023,We've received over 120 new submissions from researchers around the world that are working on cancer #immunotherapies to treat solid tumours. Log in or register for free to our Connect platform to start a conversation with the teams behind the research. https://t.co/QNQAiZODj2 https://t.co/NJi8hcPqFU,1647944250787594240,False,0,1,0,receive new submission researcher around world work cancer immunotherapy treat solid tumour log free connect platform start conversation team behind research,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Fri Apr 14 08:10:01 +0000 2023,"We recently welcomed the #techtransfer team at the Korea Institute of Energy Technology (KENTECH) to IN-PART to share their latest university research and innovations.

Check out their portfolio: https://t.co/qnPgjB9F4L https://t.co/5r6EJUFLaO",1646787881610903552,False,0,0,0,recently welcome techtransfer korea institute energy technology kentech part late university research innovation portfolio,0,Innovation Exploration,3,Business & Industry Innovation
819883602,IN_PART,Wed Apr 12 14:59:20 +0000 2023,"Our Discover team are hiring! If you’re keen to help get research out of the lab, learn more about the role and apply here: https://t.co/rX4XgdAYSc #sciencejobs #sciencecareers https://t.co/VVRUog6ZVa",1646166114546724868,False,0,0,0,hire keen help get research lab role apply sciencejob sciencecareer,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue Apr 11 08:10:01 +0000 2023,"Each of the projects in our open research directory has been submitted by an academic or research commercialisation professional seeking meaningful conversations and partnerships with #immunooncology R&amp;D experts.

Browse the submissions and connect here: https://t.co/QNQAiZODj2 https://t.co/u8JGcVQVbN",1645700718626480130,False,0,0,0,project open research directory submit academic research commercialisation professional seek meaningful conversation partnership immunooncology expert browse submission connect,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Fri Apr 07 12:45:00 +0000 2023,"Today is #WorldHealthDay 🌍

19.3 million new cancer cases were recorded globally in 2020. Our #immunooncology Global Challenge aims to initiate meaningful conversations between academia &amp; industry to accelerate new cancer treatments. Find out more: https://t.co/Rb70spDQBt https://t.co/XOTK4mARi5",1644320370525077506,False,0,0,0,today world health day million new cancer case record globally immunooncology global challenge aim initiate meaningful conversation academia industry accelerate new cancer treatment find,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Thu Apr 06 08:10:01 +0000 2023,"We’re thrilled to welcome the #techtransfer team at University of Burgos, who have recently joined IN-PART. 

View their technology portfolio: https://t.co/Xhs0zxb6f9 https://t.co/7TfQjFWSdb",1643888780057690112,False,0,0,0,thrill welcome techtransfer university burgo recently join part technology portfolio,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Wed Apr 05 08:46:14 +0000 2023,"We have collated a list of the top ten biotechnology innovations, from genetically engineered plants for environmental resistance to biodegradation of plastics. Read more about them here: https://t.co/31T0b6Pefn
#biotech #academicresearch",1643535503617060864,False,0,0,0,collate list top ten biotechnology innovation genetically engineer plant environmental resistance biodegradation plastic biotech academicresearch,0,Innovation Exploration,0,Events & Webinars
819883602,IN_PART,Fri Mar 31 09:00:58 +0000 2023,"We’re excited to have the Institute of Solid State Physics join us on IN-PART to share their latest research and innovations.

Check out their portfolio: https://t.co/yANJhye8On 

#techtransfer #researchcollaboration https://t.co/TW9GHT6YKH",1641727274419466241,False,0,0,0,excited institute solid state physics part late research innovation portfolio techtransfer researchcollaboration,0,Innovation Exploration,3,Business & Industry Innovation
819883602,IN_PART,Thu Mar 30 12:45:04 +0000 2023,"Looking for new academic partners working on cutting-edge cancer immunotherapies? Or looking for new assets to in-license?

Our open research directory hosts 120 opportunities from researchers around the world looking to partner with industry R&amp;D teams. 
https://t.co/QNQAiZODj2 https://t.co/2XsZhqpnWB",1641421281814781954,False,0,0,0,look new academic partner work cut edge cancer immunotherapy look new asset license open research directory host opportunitie researcher around world look partner industry team,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Mon Mar 27 12:45:01 +0000 2023,"Our latest Global Challenge has uncovered more than 120 novel #immunooncology innovations targeting solid tumour cancers.

Browse the submissions from academia and biotechs in our #openresearch directory:
https://t.co/QNQAiZODj2 https://t.co/klVOWrbOSI",1640334106310455298,False,0,0,0,late global challenge uncover novel immunooncology innovation target solid tumour cancer browse submission academia biotechs openresearch directory,0,Innovation Exploration,1,Requests for Solutions
819883602,IN_PART,Fri Mar 24 09:10:01 +0000 2023,"We are giving a warm welcome to the #techtransfer team at the Boston Children’s Hospital (@ChildrensTIDO), who have joined IN-PART to share their latest research.

Check out their innovations here: https://t.co/WAt3ikl53W https://t.co/HgbW5iRlM9",1639192835676323840,False,0,0,0,give warm welcome techtransfer boston children hospital join part late research innovation,0,Innovation Exploration,3,Business & Industry Innovation
819883602,IN_PART,Thu Mar 23 09:10:00 +0000 2023,"“We cannot imagine a more effective way to explore our areas of interest across such a large group of outstanding academicians” - Technologist at an American materials science company

Read the case study for the full story:https://t.co/WPpb7gTHrS",1638830445621301249,False,0,0,0,can not imagine effective way explore area interest across large group outstanding academician technologist american material science company case study full story,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Wed Mar 22 12:19:53 +0000 2023,"Curious about the latest breakthroughs in biotechnology? We have summarised the top 10 biotech innovations hosted on our Connect platform. #biotechnology #researchinnovation
https://t.co/31T0b6Pefn",1638515840336134155,False,0,0,0,curious late breakthrough biotechnology summarise top biotech innovation host connect platform biotechnology researchinnovation,0,Innovation Exploration,3,Business & Industry Innovation
819883602,IN_PART,Fri Mar 17 09:00:51 +0000 2023,"We’re excited to have the University of Hull (@Hull_Res_Impact) join us on IN-PART to share their latest research and innovations.

Check out their portfolio: https://t.co/tKyZL4HZDy 

#techtransfer #researchcollaboration https://t.co/3ZdAb7GcrT",1636653812780871681,False,0,0,0,excite university hull part late research innovation portfolio techtransfer researchcollaboration,0,Innovation Exploration,3,Business & Industry Innovation
819883602,IN_PART,Wed Mar 15 09:10:00 +0000 2023,Want to know more about what Discover could do for your company? Check out our latest case study which outlines the industry-academic partnerships that were made following 2 Discover campaigns by a materials science company. [https://t.co/WPpb7gT9Ck,1635931341853188097,False,0,0,0,want know could company late case study outline industry academic partnership make follow campaign material science company,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Mon Mar 13 13:03:42 +0000 2023,"⏰Final call! Submit your #immunooncology research &amp; assets to our Global Challenge before the end of tomorrow, Tuesday 14th March, for priority dissemination to our global life sciences industry network

No IN-PART subscription is required.

Submit here👇
https://t.co/eYqt1NPmra",1635265378573234176,False,0,1,0,final submit immunooncology research asset global challenge end tomorrow tuesday march priority dissemination global life sciences industry network part subscription require submit,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Fri Mar 10 15:17:54 +0000 2023,"There's still time to sign up for @inova_io 's webinar with Ipsen! 

Join the event on Tuesday 14th March to hear more about Ipsen’s dealmaking strategy, tactics and best practices to ensure successful engagement with pharma partners. 

https://t.co/1V4MAzRU0V https://t.co/6AsAkVgv2r",1634211987847610368,False,0,0,0,still time webinar ipsen event tuesday march hear ipsen dealmake strategy tactic good practice ensure successful engagement pharma partner,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Thu Mar 09 09:10:01 +0000 2023,"According to WHO, #cancer is responsible for 1 in 6 deaths, making it the second most common cause of death worldwide. As such, we are seeking to highlight innovative #immunooncology research for solid tumours. 

Submit your research and assets here: https://t.co/eYqt1NPmra",1633757016610197504,False,0,0,0,accord cancer responsible death make second common cause death worldwide seek highlight innovative immunooncology research solid tumour submit research asset,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Wed Mar 08 14:24:43 +0000 2023,"Happy #internationalwomensday2023! 

@Labiotech_eu  has published a series of articles to mark the occasion, including this one from OMass Therapeutics about diversity in STEM 👇 

This year the theme is #EmbraceEquity, something we strive to do every day.",1633473826888511493,False,0,0,0,happy internationalwomensday publish series article mark occasion include one omass therapeutic diversity stem year theme embrace equity something strive every day,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Wed Mar 08 12:30:15 +0000 2023,"Our latest case study is from an American materials science company who have used Discover to find new academic researchers to help them solve technical R&amp;D challenges and address their research priorities. 

Find out more about their experience: https://t.co/WPpb7gT9Ck",1633445021868335105,False,0,0,0,late case study american materials science company use find new academic researcher help solve technical challenge address research priority find experience,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue Mar 07 13:07:39 +0000 2023,"With only a week left of our Global Challenge campaign, which closes on Tuesday 14th March, there’s not much time remaining to submit your institute’s #immunooncology research and assets for priority dissemination to industry. 

Find out more and submit👇https://t.co/eYqt1NOOBC",1633092045613957126,False,0,0,0,week leave global challenge campaign close tuesday march much time remain submit institute immunooncology research asset priority dissemination industry find submit,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Fri Mar 03 09:10:03 +0000 2023,"In recent years, two-thirds of oncology novel active substance (NAS) launches have been for solid tumours, with 68 solid tumour launches in the last five years. We invite researchers to showcase their #immunooncology innovations. Submit your research here: https://t.co/eYqt1NOOBC https://t.co/cgXIE87tRK",1631582698010492928,False,0,0,0,recent year two third oncology novel active substance nas launch solid tumour solid tumour launch last five year invite researcher showcase immunooncology innovation submit research,0,Innovation Exploration,1,Requests for Solutions
819883602,IN_PART,Thu Mar 02 08:30:11 +0000 2023,"Did you know we have an IN-PART Book Club? 📚

This #WorldBookDay we’re sharing what we read in 2022 and our ratings for each book. Let us know if you agree with our ratings and if you have any recommendations! https://t.co/TGGUA7ltMq",1631210279915716610,False,0,0,0,know part book club world book day share rating book let know agree rating recommendation,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Wed Mar 01 08:30:01 +0000 2023,"Closing soon! Global, science-led, patient-focused pharmaceutical company AstraZeneca are looking to expand their network of partners working on predicting RNA structure and folding. 

Respond to their Discover campaign: https://t.co/c6qW9URCuV 
#RNAstructure #proteinmodeling https://t.co/6WbAkMI9dj",1630847850471890944,False,0,0,0,close soon global science lead patient focused pharmaceutical company astrazeneca look expand network partner work predict rna structure fold respond campaign astructure proteinmodeling,1,Challenges and Solutions,1,Requests for Solutions
819883602,IN_PART,Tue Feb 28 09:22:01 +0000 2023,"Today’s the first part of our online academic partnering event centring around immuno-oncology, where we will be joined by academics from world-leading @ICR_London who will discuss their preferred partnering interests.

Register to attend: 
https://t.co/ceVvNh50zF https://t.co/X3QOfW9WYP",1630498546712563712,False,0,0,0,today first part online academic partnering event centre around immuno oncology join academic world lead discuss prefer partnering interest attend,1,Challenges and Solutions,3,Business & Industry Innovation
819883602,IN_PART,Tue Feb 28 09:10:00 +0000 2023,"Today’s the first part of our online academic partnering event centring around immuno-oncology, where we will be joined by academics from world-leading @ICR_London who will discuss their preferred partnering interests.

Register to attend: https://t.co/ceVvNh50zF",1630495524750077952,False,0,0,1,today first part online academic partnering event centre around immuno oncology join academic world lead discuss prefer partnering interest attend,1,Challenges and Solutions,3,Business & Industry Innovation
